1
100001 199996
100000 47365 47365
100000 47366 47366
100000 47367 47367
100000 47368 47368
100000 47369 47369
100000 47370 47370
100000 47371 47371
100000 47372 47372
100000 47373 47373
100000 47374 47374
100000 47375 47375
100000 47376 47376
100000 47377 47377
100000 47378 47378
100000 47379 47379
100000 47380 47380
100000 47381 47381
100000 47382 47382
100000 47383 47383
100000 47384 47384
100000 47385 47385
100000 47386 47386
100000 47387 47387
100000 47388 47388
100000 47389 47389
100000 47390 47390
100000 47391 47391
100000 47392 47392
100000 47393 47393
100000 47394 47394
100000 47395 47395
100000 47396 47396
100000 47397 47397
100000 47398 47398
100000 47399 47399
100000 47400 47400
100000 47401 47401
100000 47402 47402
100000 47403 47403
100000 47404 47404
100000 47405 47405
100000 47406 47406
100000 47407 47407
100000 47408 47408
100000 47409 47409
100000 47410 47410
100000 47411 47411
100000 47412 47412
100000 47413 47413
100000 47414 47414
100000 47415 47415
100000 47416 47416
100000 47417 47417
100000 47418 47418
100000 47419 47419
100000 47420 47420
100000 47421 47421
100000 47422 47422
100000 47423 47423
100000 47424 47424
100000 47425 47425
100000 47426 47426
100000 47427 47427
100000 47428 47428
100000 47429 47429
100000 47430 47430
100000 47431 47431
100000 47432 47432
100000 47433 47433
100000 47434 47434
100000 47435 47435
100000 47436 47436
100000 47437 47437
100000 47438 47438
100000 47439 47439
100000 47440 47440
100000 47441 47441
100000 47442 47442
100000 47443 47443
100000 47444 47444
100000 47445 47445
100000 47446 47446
100000 47447 47447
100000 47448 47448
100000 47449 47449
100000 47450 47450
100000 47451 47451
100000 47452 47452
100000 47453 47453
100000 47454 47454
100000 47455 47455
100000 47456 47456
100000 47457 47457
100000 47458 47458
100000 47459 47459
100000 47460 47460
100000 47461 47461
100000 47462 47462
100000 47463 47463
100000 47464 47464
100000 47465 47465
100000 47466 47466
100000 47467 47467
100000 47468 47468
100000 47469 47469
100000 47470 47470
100000 47471 47471
100000 47472 47472
100000 47473 47473
100000 47474 47474
100000 47475 47475
100000 47476 47476
100000 47477 47477
100000 47478 47478
100000 47479 47479
100000 47480 47480
100000 47481 47481
100000 47482 47482
100000 47483 47483
100000 47484 47484
100000 47485 47485
100000 47486 47486
100000 47487 47487
100000 47488 47488
100000 47489 47489
100000 47490 47490
100000 47491 47491
100000 47492 47492
100000 47493 47493
100000 47494 47494
100000 47495 47495
100000 47496 47496
100000 47497 47497
100000 47498 47498
100000 47499 47499
100000 47500 47500
100000 47501 47501
100000 47502 47502
100000 47503 47503
100000 47504 47504
100000 47505 47505
100000 47506 47506
100000 47507 47507
100000 47508 47508
100000 47509 47509
100000 47510 47510
100000 47511 47511
100000 47512 47512
100000 47513 47513
100000 47514 47514
100000 47515 47515
100000 47516 47516
100000 47517 47517
100000 47518 47518
100000 47519 47519
100000 47520 47520
100000 47521 47521
100000 47522 47522
100000 47523 47523
100000 47524 47524
100000 47525 47525
100000 47526 47526
100000 47527 47527
100000 47528 47528
100000 47529 47529
100000 47530 47530
100000 47531 47531
100000 47532 47532
100000 47533 47533
100000 47534 47534
100000 47535 47535
100000 47536 47536
100000 47537 47537
100000 47538 47538
100000 47539 47539
100000 47540 47540
100000 47541 47541
100000 47542 47542
100000 47543 47543
100000 47544 47544
100000 47545 47545
100000 47546 47546
100000 47547 47547
100000 47548 47548
100000 47549 47549
100000 47550 47550
100000 47551 47551
100000 47552 47552
100000 47553 47553
100000 47554 47554
100000 47555 47555
100000 47556 47556
100000 47557 47557
100000 47558 47558
100000 47559 47559
100000 47560 47560
100000 47561 47561
100000 47562 47562
100000 47563 47563
100000 47564 47564
100000 47565 47565
100000 47566 47566
100000 47567 47567
100000 47568 47568
100000 47569 47569
100000 47570 47570
100000 47571 47571
100000 47572 47572
100000 47573 47573
100000 47574 47574
100000 47575 47575
100000 47576 47576
100000 47577 47577
100000 47578 47578
100000 47579 47579
100000 47580 47580
100000 47581 47581
100000 47582 47582
100000 47583 47583
100000 47584 47584
100000 47585 47585
100000 47586 47586
100000 47587 47587
100000 47588 47588
100000 47589 47589
100000 47590 47590
100000 47591 47591
100000 47592 47592
100000 47593 47593
100000 47594 47594
100000 47595 47595
100000 47596 47596
100000 47597 47597
100000 47598 47598
100000 47599 47599
100000 47600 47600
100000 47601 47601
100000 47602 47602
100000 47603 47603
100000 47604 47604
100000 47605 47605
100000 47606 47606
100000 47607 47607
100000 47608 47608
100000 47609 47609
100000 47610 47610
100000 47611 47611
100000 47612 47612
100000 47613 47613
100000 47614 47614
100000 47615 47615
100000 47616 47616
100000 47617 47617
100000 47618 47618
100000 47619 47619
100000 47620 47620
100000 47621 47621
100000 47622 47622
100000 47623 47623
100000 47624 47624
100000 47625 47625
100000 47626 47626
100000 47627 47627
100000 47628 47628
100000 47629 47629
100000 47630 47630
100000 47631 47631
100000 47632 47632
100000 47633 47633
100000 47634 47634
100000 47635 47635
100000 47636 47636
100000 47637 47637
100000 47638 47638
100000 47639 47639
100000 47640 47640
100000 47641 47641
100000 47642 47642
100000 47643 47643
100000 47644 47644
100000 47645 47645
100000 47646 47646
100000 47647 47647
100000 47648 47648
100000 47649 47649
100000 47650 47650
100000 47651 47651
100000 47652 47652
100000 47653 47653
100000 47654 47654
100000 47655 47655
100000 47656 47656
100000 47657 47657
100000 47658 47658
100000 47659 47659
100000 47660 47660
100000 47661 47661
100000 47662 47662
100000 47663 47663
100000 47664 47664
100000 47665 47665
100000 47666 47666
100000 47667 47667
100000 47668 47668
100000 47669 47669
100000 47670 47670
100000 47671 47671
100000 47672 47672
100000 47673 47673
100000 47674 47674
100000 47675 47675
100000 47676 47676
100000 47677 47677
100000 47678 47678
100000 47679 47679
100000 47680 47680
100000 47681 47681
100000 47682 47682
100000 47683 47683
100000 47684 47684
100000 47685 47685
100000 47686 47686
100000 47687 47687
100000 47688 47688
100000 47689 47689
100000 47690 47690
100000 47691 47691
100000 47692 47692
100000 47693 47693
100000 47694 47694
100000 47695 47695
100000 47696 47696
100000 47697 47697
100000 47698 47698
100000 47699 47699
100000 47700 47700
100000 47701 47701
100000 47702 47702
100000 47703 47703
100000 47704 47704
100000 47705 47705
100000 47706 47706
100000 47707 47707
100000 47708 47708
100000 47709 47709
100000 47710 47710
100000 47711 47711
100000 47712 47712
100000 47713 47713
100000 47714 47714
100000 47715 47715
100000 47716 47716
100000 47717 47717
100000 47718 47718
100000 47719 47719
100000 47720 47720
100000 47721 47721
100000 47722 47722
100000 47723 47723
100000 47724 47724
100000 47725 47725
100000 47726 47726
100000 47727 47727
100000 47728 47728
100000 47729 47729
100000 47730 47730
100000 47731 47731
100000 47732 47732
100000 47733 47733
100000 47734 47734
100000 47735 47735
100000 47736 47736
100000 47737 47737
100000 47738 47738
100000 47739 47739
100000 47740 47740
100000 47741 47741
100000 47742 47742
100000 47743 47743
100000 47744 47744
100000 47745 47745
100000 47746 47746
100000 47747 47747
100000 47748 47748
100000 47749 47749
100000 47750 47750
100000 47751 47751
100000 47752 47752
100000 47753 47753
100000 47754 47754
100000 47755 47755
100000 47756 47756
100000 47757 47757
100000 47758 47758
100000 47759 47759
100000 47760 47760
100000 47761 47761
100000 47762 47762
100000 47763 47763
100000 47764 47764
100000 47765 47765
100000 47766 47766
100000 47767 47767
100000 47768 47768
100000 47769 47769
100000 47770 47770
100000 47771 47771
100000 47772 47772
100000 47773 47773
100000 47774 47774
100000 47775 47775
100000 47776 47776
100000 47777 47777
100000 47778 47778
100000 47779 47779
100000 47780 47780
100000 47781 47781
100000 47782 47782
100000 47783 47783
100000 47784 47784
100000 47785 47785
100000 47786 47786
100000 47787 47787
100000 47788 47788
100000 47789 47789
100000 47790 47790
100000 47791 47791
100000 47792 47792
100000 47793 47793
100000 47794 47794
100000 47795 47795
100000 47796 47796
100000 47797 47797
100000 47798 47798
100000 47799 47799
100000 47800 47800
100000 47801 47801
100000 47802 47802
100000 47803 47803
100000 47804 47804
100000 47805 47805
100000 47806 47806
100000 47807 47807
100000 47808 47808
100000 47809 47809
100000 47810 47810
100000 47811 47811
100000 47812 47812
100000 47813 47813
100000 47814 47814
100000 47815 47815
100000 47816 47816
100000 47817 47817
100000 47818 47818
100000 47819 47819
100000 47820 47820
100000 47821 47821
100000 47822 47822
100000 47823 47823
100000 47824 47824
100000 47825 47825
100000 47826 47826
100000 47827 47827
100000 47828 47828
100000 47829 47829
100000 47830 47830
100000 47831 47831
100000 47832 47832
100000 47833 47833
100000 47834 47834
100000 47835 47835
100000 47836 47836
100000 47837 47837
100000 47838 47838
100000 47839 47839
100000 47840 47840
100000 47841 47841
100000 47842 47842
100000 47843 47843
100000 47844 47844
100000 47845 47845
100000 47846 47846
100000 47847 47847
100000 47848 47848
100000 47849 47849
100000 47850 47850
100000 47851 47851
100000 47852 47852
100000 47853 47853
100000 47854 47854
100000 47855 47855
100000 47856 47856
100000 47857 47857
100000 47858 47858
100000 47859 47859
100000 47860 47860
100000 47861 47861
100000 47862 47862
100000 47863 47863
100000 47864 47864
100000 47865 47865
100000 47866 47866
100000 47867 47867
100000 47868 47868
100000 47869 47869
100000 47870 47870
100000 47871 47871
100000 47872 47872
100000 47873 47873
100000 47874 47874
100000 47875 47875
100000 47876 47876
100000 47877 47877
100000 47878 47878
100000 47879 47879
100000 47880 47880
100000 47881 47881
100000 47882 47882
100000 47883 47883
100000 47884 47884
100000 47885 47885
100000 47886 47886
100000 47887 47887
100000 47888 47888
100000 47889 47889
100000 47890 47890
100000 47891 47891
100000 47892 47892
100000 47893 47893
100000 47894 47894
100000 47895 47895
100000 47896 47896
100000 47897 47897
100000 47898 47898
100000 47899 47899
100000 47900 47900
100000 47901 47901
100000 47902 47902
100000 47903 47903
100000 47904 47904
100000 47905 47905
100000 47906 47906
100000 47907 47907
100000 47908 47908
100000 47909 47909
100000 47910 47910
100000 47911 47911
100000 47912 47912
100000 47913 47913
100000 47914 47914
100000 47915 47915
100000 47916 47916
100000 47917 47917
100000 47918 47918
100000 47919 47919
100000 47920 47920
100000 47921 47921
100000 47922 47922
100000 47923 47923
100000 47924 47924
100000 47925 47925
100000 47926 47926
100000 47927 47927
100000 47928 47928
100000 47929 47929
100000 47930 47930
100000 47931 47931
100000 47932 47932
100000 47933 47933
100000 47934 47934
100000 47935 47935
100000 47936 47936
100000 47937 47937
100000 47938 47938
100000 47939 47939
100000 47940 47940
100000 47941 47941
100000 47942 47942
100000 47943 47943
100000 47944 47944
100000 47945 47945
100000 47946 47946
100000 47947 47947
100000 47948 47948
100000 47949 47949
100000 47950 47950
100000 47951 47951
100000 47952 47952
100000 47953 47953
100000 47954 47954
100000 47955 47955
100000 47956 47956
100000 47957 47957
100000 47958 47958
100000 47959 47959
100000 47960 47960
100000 47961 47961
100000 47962 47962
100000 47963 47963
100000 47964 47964
100000 47965 47965
100000 47966 47966
100000 47967 47967
100000 47968 47968
100000 47969 47969
100000 47970 47970
100000 47971 47971
100000 47972 47972
100000 47973 47973
100000 47974 47974
100000 47975 47975
100000 47976 47976
100000 47977 47977
100000 47978 47978
100000 47979 47979
100000 47980 47980
100000 47981 47981
100000 47982 47982
100000 47983 47983
100000 47984 47984
100000 47985 47985
100000 47986 47986
100000 47987 47987
100000 47988 47988
100000 47989 47989
100000 47990 47990
100000 47991 47991
100000 47992 47992
100000 47993 47993
100000 47994 47994
100000 47995 47995
100000 47996 47996
100000 47997 47997
100000 47998 47998
100000 47999 47999
100000 48000 48000
100000 48001 48001
100000 48002 48002
100000 48003 48003
100000 48004 48004
100000 48005 48005
100000 48006 48006
100000 48007 48007
100000 48008 48008
100000 48009 48009
100000 48010 48010
100000 48011 48011
100000 48012 48012
100000 48013 48013
100000 48014 48014
100000 48015 48015
100000 48016 48016
100000 48017 48017
100000 48018 48018
100000 48019 48019
100000 48020 48020
100000 48021 48021
100000 48022 48022
100000 48023 48023
100000 48024 48024
100000 48025 48025
100000 48026 48026
100000 48027 48027
100000 48028 48028
100000 48029 48029
100000 48030 48030
100000 48031 48031
100000 48032 48032
100000 48033 48033
100000 48034 48034
100000 48035 48035
100000 48036 48036
100000 48037 48037
100000 48038 48038
100000 48039 48039
100000 48040 48040
100000 48041 48041
100000 48042 48042
100000 48043 48043
100000 48044 48044
100000 48045 48045
100000 48046 48046
100000 48047 48047
100000 48048 48048
100000 48049 48049
100000 48050 48050
100000 48051 48051
100000 48052 48052
100000 48053 48053
100000 48054 48054
100000 48055 48055
100000 48056 48056
100000 48057 48057
100000 48058 48058
100000 48059 48059
100000 48060 48060
100000 48061 48061
100000 48062 48062
100000 48063 48063
100000 48064 48064
100000 48065 48065
100000 48066 48066
100000 48067 48067
100000 48068 48068
100000 48069 48069
100000 48070 48070
100000 48071 48071
100000 48072 48072
100000 48073 48073
100000 48074 48074
100000 48075 48075
100000 48076 48076
100000 48077 48077
100000 48078 48078
100000 48079 48079
100000 48080 48080
100000 48081 48081
100000 48082 48082
100000 48083 48083
100000 48084 48084
100000 48085 48085
100000 48086 48086
100000 48087 48087
100000 48088 48088
100000 48089 48089
100000 48090 48090
100000 48091 48091
100000 48092 48092
100000 48093 48093
100000 48094 48094
100000 48095 48095
100000 48096 48096
100000 48097 48097
100000 48098 48098
100000 48099 48099
100000 48100 48100
100000 48101 48101
100000 48102 48102
100000 48103 48103
100000 48104 48104
100000 48105 48105
100000 48106 48106
100000 48107 48107
100000 48108 48108
100000 48109 48109
100000 48110 48110
100000 48111 48111
100000 48112 48112
100000 48113 48113
100000 48114 48114
100000 48115 48115
100000 48116 48116
100000 48117 48117
100000 48118 48118
100000 48119 48119
100000 48120 48120
100000 48121 48121
100000 48122 48122
100000 48123 48123
100000 48124 48124
100000 48125 48125
100000 48126 48126
100000 48127 48127
100000 48128 48128
100000 48129 48129
100000 48130 48130
100000 48131 48131
100000 48132 48132
100000 48133 48133
100000 48134 48134
100000 48135 48135
100000 48136 48136
100000 48137 48137
100000 48138 48138
100000 48139 48139
100000 48140 48140
100000 48141 48141
100000 48142 48142
100000 48143 48143
100000 48144 48144
100000 48145 48145
100000 48146 48146
100000 48147 48147
100000 48148 48148
100000 48149 48149
100000 48150 48150
100000 48151 48151
100000 48152 48152
100000 48153 48153
100000 48154 48154
100000 48155 48155
100000 48156 48156
100000 48157 48157
100000 48158 48158
100000 48159 48159
100000 48160 48160
100000 48161 48161
100000 48162 48162
100000 48163 48163
100000 48164 48164
100000 48165 48165
100000 48166 48166
100000 48167 48167
100000 48168 48168
100000 48169 48169
100000 48170 48170
100000 48171 48171
100000 48172 48172
100000 48173 48173
100000 48174 48174
100000 48175 48175
100000 48176 48176
100000 48177 48177
100000 48178 48178
100000 48179 48179
